method,sample,class,y_pred
PACC,IFCB1_2009_067_183223,Dactyliosolen,3.562341296558702e-17
PACC,IFCB1_2009_067_183223,Dictyocha,3.977323310487872e-17
PACC,IFCB1_2009_067_183223,Dinobryon,1.1247770974716772e-17
PACC,IFCB1_2009_067_183223,Dinophysis,3.6046743419933215e-18
PACC,IFCB1_2009_067_183223,Ditylum,2.1678148066616616e-17
PACC,IFCB1_2009_067_183223,Ephemera,1.44569723199086e-17
PACC,IFCB1_2009_067_183223,Eucampia,2.80890570065606e-17
PACC,IFCB1_2009_067_183223,Euglena,9.01563231198952e-18
PACC,IFCB1_2009_067_183223,Gonyaulax,1.0853924844769828e-16
PACC,IFCB1_2009_067_183223,Guinardia,0.0315274451367393
PACC,IFCB1_2009_067_183223,Guinardia_flaccida,8.335993196150243e-17
PACC,IFCB1_2009_067_183223,Guinardia_striata,5.586180661923843e-17
PACC,IFCB1_2009_067_183223,Gyrodinium,6.438194408070111e-17
PACC,IFCB1_2009_067_183223,Laboea,4.501345238753351e-17
PACC,IFCB1_2009_067_183223,Lauderia,2.2454072674924082e-17
PACC,IFCB1_2009_067_183223,Leptocylindrus,0.0006685405291333
PACC,IFCB1_2009_067_183223,Licmophora,1.161481538111935e-16
PACC,IFCB1_2009_067_183223,Myrionecta,6.24456658927712e-17
PACC,IFCB1_2009_067_183223,Odontella,3.4022054067368766e-17
PACC,IFCB1_2009_067_183223,Paralia,8.011153103657265e-18
PACC,IFCB1_2009_067_183223,Phaeocystis,1.1023205895777327e-16
PACC,IFCB1_2009_067_183223,Pleurosigma,0.0
PACC,IFCB1_2009_067_183223,Prorocentrum,3.964050299560711e-17
PACC,IFCB1_2009_067_183223,Pseudonitzschia,3.78350343414921e-17
PACC,IFCB1_2009_067_183223,Pyramimonas,2.5434395059636108e-17
PACC,IFCB1_2009_067_183223,Rhizosolenia,2.4991212276511287e-17
PACC,IFCB1_2009_067_183223,Skeletonema,2.870396203891424e-17
PACC,IFCB1_2009_067_183223,Stephanopyxis,4.3216971749688446e-17
PACC,IFCB1_2009_067_183223,Thalassionema,5.389253888494097e-17
PACC,IFCB1_2009_067_183223,Thalassiosira,0.0046091202179443
PACC,IFCB1_2009_067_183223,Thalassiosira_dirty,1.13618629950182e-16
PACC,IFCB1_2009_067_183223,bad,1.464247730259801e-16
PACC,IFCB1_2009_067_183223,ciliate_mix,0.0022892459395393
PACC,IFCB1_2009_067_183223,clusterflagellate,1.3077417778121636e-16
PACC,IFCB1_2009_067_183223,detritus,3.49434691052826e-16
PACC,IFCB1_2009_067_183223,dino30,0.0030623094775091
PACC,IFCB1_2009_067_183223,kiteflagellates,5.4369945367870437e-17
PACC,IFCB1_2009_067_183223,mix,0.9556867390652182
PACC,IFCB1_2009_067_183223,mix_elongated,9.98897637983898e-18
PACC,IFCB1_2009_067_183223,na,2.7323410561644774e-17
PACC,IFCB1_2009_067_183223,pennate,1.4138300799707938e-17
PACC,IFCB1_2009_067_183223,tintinnid,2.0240039683881217e-17
PACC,IFCB5_2010_239_191241,Asterionellopsis,0.0154919717244123
PACC,IFCB5_2010_239_191241,Cerataulina,1.0958925738632508e-16
PACC,IFCB5_2010_239_191241,Ceratium,3.695329361708926e-17
PACC,IFCB5_2010_239_191241,Chaetoceros,0.0378187423288626
PACC,IFCB5_2010_239_191241,Corethron,3.082690101266507e-17
PACC,IFCB5_2010_239_191241,Coscinodiscus,0.0015059354846961
PACC,IFCB5_2010_239_191241,Cylindrotheca,0.0006038149992117
PACC,IFCB5_2010_239_191241,DactFragCerataul,5.633569751861229e-17
PACC,IFCB5_2010_239_191241,Dactyliosolen,0.0039499091407973
PACC,IFCB5_2010_239_191241,Dictyocha,6.3493042370010726e-18
PACC,IFCB5_2010_239_191241,Dinobryon,5.527243437702793e-17
PACC,IFCB5_2010_239_191241,Dinophysis,3.828619344084178e-17
PACC,IFCB5_2010_239_191241,Ditylum,4.108740361738885e-17
PACC,IFCB5_2010_239_191241,Ephemera,4.9307124609320865e-17
PACC,IFCB5_2010_239_191241,Eucampia,3.6536521094370546e-17
PACC,IFCB5_2010_239_191241,Euglena,0.0032164026515749
PACC,IFCB5_2010_239_191241,Gonyaulax,1.923025213248189e-17
PACC,IFCB5_2010_239_191241,Guinardia,2.8949795596819387e-17
PACC,IFCB5_2010_239_191241,Guinardia_flaccida,1.4733885609503408e-17
PACC,IFCB5_2010_239_191241,Guinardia_striata,2.3805048125056185e-17
PACC,IFCB5_2010_239_191241,Gyrodinium,4.54392804274398e-17
PACC,IFCB5_2010_239_191241,Laboea,8.000007940996355e-18
PACC,IFCB5_2010_239_191241,Lauderia,3.470555987986496e-17
PACC,IFCB5_2010_239_191241,Leptocylindrus,0.0285458182874727
PACC,IFCB5_2010_239_191241,Licmophora,5.4935088608037595e-18
PACC,IFCB5_2010_239_191241,Myrionecta,5.3444843271450766e-17
PACC,IFCB5_2010_239_191241,Odontella,2.871821549763182e-17
PACC,IFCB5_2010_239_191241,Paralia,1.3762468096407693e-17
PACC,IFCB5_2010_239_191241,Phaeocystis,2.6680576897966718e-17
PACC,IFCB5_2010_239_191241,Pleurosigma,2.422019979134675e-18
PACC,IFCB5_2010_239_191241,Prorocentrum,0.0058326550946953
PACC,IFCB5_2010_239_191241,Pseudonitzschia,0.0064542421014116
PACC,IFCB5_2010_239_191241,Pyramimonas,1.568667283951066e-17
PACC,IFCB5_2010_239_191241,Rhizosolenia,2.4560980292430258e-17
PACC,IFCB5_2010_239_191241,Skeletonema,1.6221280694294986e-17
PACC,IFCB5_2010_239_191241,Stephanopyxis,1.6298094742359728e-17
PACC,IFCB5_2010_239_191241,Thalassionema,2.9306639703723716e-17
PACC,IFCB5_2010_239_191241,Thalassiosira,1.8864112237674785e-17
PACC,IFCB5_2010_239_191241,Thalassiosira_dirty,3.5986307669186566e-17
PACC,IFCB5_2010_239_191241,bad,1.204394466308251e-16
PACC,IFCB5_2010_239_191241,ciliate_mix,0.0079005188479378
PACC,IFCB5_2010_239_191241,clusterflagellate,4.572174357383003e-17
PACC,IFCB5_2010_239_191241,detritus,0.5499817178092952
PACC,IFCB5_2010_239_191241,dino30,0.0235201355456691
PACC,IFCB5_2010_239_191241,kiteflagellates,2.0597830688885642e-17
PACC,IFCB5_2010_239_191241,mix,0.313467148908209
PACC,IFCB5_2010_239_191241,mix_elongated,1.1529778659170696e-17
PACC,IFCB5_2010_239_191241,na,0.0017109870757531
PACC,IFCB5_2010_239_191241,pennate,2.0124264455798185e-17
PACC,IFCB5_2010_239_191241,tintinnid,1.8936907008890963e-17
PACC,IFCB1_2009_022_002654,Asterionellopsis,0.0137151081756669
PACC,IFCB1_2009_022_002654,Cerataulina,0.0
PACC,IFCB1_2009_022_002654,Ceratium,0.0
PACC,IFCB1_2009_022_002654,Chaetoceros,0.0340609213609286
PACC,IFCB1_2009_022_002654,Corethron,0.0027820748167966
PACC,IFCB1_2009_022_002654,Coscinodiscus,0.0
PACC,IFCB1_2009_022_002654,Cylindrotheca,0.0032974964322191
PACC,IFCB1_2009_022_002654,DactFragCerataul,5.886709088137376e-17
PACC,IFCB1_2009_022_002654,Dactyliosolen,0.0
PACC,IFCB1_2009_022_002654,Dictyocha,0.0019507741972155
PACC,IFCB1_2009_022_002654,Dinobryon,0.0094366977569556
PACC,IFCB1_2009_022_002654,Dinophysis,2.358020963336629e-17
PACC,IFCB1_2009_022_002654,Ditylum,0.0098672881031038
PACC,IFCB1_2009_022_002654,Ephemera,0.0
PACC,IFCB1_2009_022_002654,Eucampia,0.0
PACC,IFCB1_2009_022_002654,Euglena,0.0
PACC,IFCB1_2009_022_002654,Gonyaulax,0.0008475761224114
PACC,IFCB1_2009_022_002654,Guinardia,0.0284590163300273
PACC,IFCB1_2009_022_002654,Guinardia_flaccida,0.0017257817167837
PACC,IFCB1_2009_022_002654,Guinardia_striata,0.0
PACC,IFCB1_2009_022_002654,Gyrodinium,0.0016891538715595
PACC,IFCB1_2009_022_002654,Laboea,0.0
PACC,IFCB1_2009_022_002654,Lauderia,7.69943167847435e-18
PACC,IFCB1_2009_022_002654,Leptocylindrus,0.1142533016515479
PACC,IFCB1_2009_022_002654,Licmophora,2.555472091273207e-17
PACC,IFCB1_2009_022_002654,Myrionecta,1.3049357666051089e-17
PACC,IFCB1_2009_022_002654,Odontella,0.0
PACC,IFCB1_2009_022_002654,Paralia,1.1817803680091989e-17
PACC,IFCB1_2009_022_002654,Phaeocystis,0.0016720156504465
PACC,IFCB1_2009_022_002654,Pleurosigma,0.0022255218726146
PACC,IFCB1_2009_022_002654,Prorocentrum,1.3425970285946938e-18
PACC,IFCB1_2009_022_002654,Pseudonitzschia,0.0052329036336689
PACC,IFCB1_2009_022_002654,Pyramimonas,0.0
PACC,IFCB1_2009_022_002654,Rhizosolenia,0.0108566805313864
PACC,IFCB1_2009_022_002654,Skeletonema,0.0172847281038294
PACC,IFCB1_2009_022_002654,Stephanopyxis,9.704051938481301e-18
PACC,IFCB1_2009_022_002654,Thalassionema,0.0004453335272903
PACC,IFCB1_2009_022_002654,Thalassiosira,0.0192157758520701
PACC,IFCB1_2009_022_002654,Thalassiosira_dirty,0.0115283424423351
PACC,IFCB1_2009_022_002654,bad,6.250233561151901e-18
PACC,IFCB1_2009_022_002654,ciliate_mix,0.0054800315538848
PACC,IFCB1_2009_022_002654,clusterflagellate,2.1247679015992168e-17
PACC,IFCB1_2009_022_002654,detritus,0.086117393524962
PACC,IFCB1_2009_022_002654,dino30,0.0
PACC,IFCB1_2009_022_002654,kiteflagellates,5.0716903670316825e-18
PACC,IFCB1_2009_022_002654,mix,0.5685966281519967
PACC,IFCB1_2009_022_002654,mix_elongated,0.0466293723645883
PACC,IFCB1_2009_022_002654,na,1.3735060204955184e-17
PACC,IFCB1_2009_022_002654,pennate,0.0
PACC,IFCB1_2009_022_002654,tintinnid,0.0026300822557097
PACC,IFCB5_2011_188_154936,Asterionellopsis,7.083739536776828e-17
PACC,IFCB5_2011_188_154936,Cerataulina,0.0048509982813861
PACC,IFCB5_2011_188_154936,Ceratium,2.9442272573447185e-17
PACC,IFCB5_2011_188_154936,Chaetoceros,3.562735442300652e-17
PACC,IFCB5_2011_188_154936,Corethron,9.920486947554928e-18
PACC,IFCB5_2011_188_154936,Coscinodiscus,3.075469234690028e-17
PACC,IFCB5_2011_188_154936,Cylindrotheca,0.0013605769610447
PACC,IFCB5_2011_188_154936,DactFragCerataul,1.2539352985449514e-17
PACC,IFCB5_2011_188_154936,Dactyliosolen,0.0100795172006586
PACC,IFCB5_2011_188_154936,Dictyocha,2.996254355408615e-17
PACC,IFCB5_2011_188_154936,Dinobryon,5.776693774065619e-17
PACC,IFCB5_2011_188_154936,Dinophysis,8.110044007769344e-17
PACC,IFCB5_2011_188_154936,Ditylum,8.259915391490347e-18
PACC,IFCB5_2011_188_154936,Ephemera,5.252613635615161e-17
PACC,IFCB5_2011_188_154936,Eucampia,1.0442096199375187e-16
PACC,IFCB5_2011_188_154936,Euglena,4.738420069916879e-17
PACC,IFCB5_2011_188_154936,Gonyaulax,1.017989111875498e-16
PACC,IFCB5_2011_188_154936,Guinardia,0.0010282306725663
PACC,IFCB5_2011_188_154936,Guinardia_flaccida,9.082257720199293e-18
PACC,IFCB5_2011_188_154936,Guinardia_striata,1.9794038315558578e-17
PACC,IFCB5_2011_188_154936,Gyrodinium,3.44045579478959e-17
PACC,IFCB5_2011_188_154936,Laboea,3.440610516473637e-18
PACC,IFCB5_2011_188_154936,Lauderia,3.323254974370884e-17
PACC,IFCB5_2011_188_154936,Leptocylindrus,0.0088304416784929
PACC,IFCB5_2011_188_154936,Licmophora,9.990606083713036e-18
PACC,IFCB5_2011_188_154936,Myrionecta,5.084526901111977e-17
PACC,IFCB5_2011_188_154936,Odontella,2.5634298725453868e-17
PACC,IFCB5_2011_188_154936,Paralia,2.459766695072065e-17
PACC,IFCB5_2011_188_154936,Phaeocystis,1.3493783166115083e-16
PACC,IFCB5_2011_188_154936,Pleurosigma,2.921914697861036e-17
PACC,IFCB5_2011_188_154936,Prorocentrum,8.126882697449273e-17
PACC,IFCB5_2011_188_154936,Pseudonitzschia,6.196586276334878e-17
PACC,IFCB5_2011_188_154936,Pyramimonas,1.7790053765404957e-17
PACC,IFCB5_2011_188_154936,Rhizosolenia,2.8317505208594455e-17
PACC,IFCB5_2011_188_154936,Skeletonema,4.758160490575449e-17
PACC,IFCB5_2011_188_154936,Stephanopyxis,2.76627283152483e-17
PACC,IFCB5_2011_188_154936,Thalassionema,1.4849207340446526e-16
PACC,IFCB5_2011_188_154936,Thalassiosira,1.5980184761663886e-17
PACC,IFCB5_2011_188_154936,Thalassiosira_dirty,7.057270701180025e-17
PACC,IFCB5_2011_188_154936,bad,2.063208457680485e-17
PACC,IFCB5_2011_188_154936,ciliate_mix,0.00160373488415
PACC,IFCB5_2011_188_154936,clusterflagellate,4.987733183086562e-17
PACC,IFCB5_2011_188_154936,detritus,0.4409173387141177
PACC,IFCB5_2011_188_154936,dino30,3.612973985461416e-17
PACC,IFCB5_2011_188_154936,kiteflagellates,3.6009084154058226e-17
PACC,IFCB5_2011_188_154936,mix,0.5313291616075817
PACC,IFCB5_2011_188_154936,mix_elongated,2.7136818678671066e-17
PACC,IFCB5_2011_188_154936,na,5.064322269916505e-17
PACC,IFCB5_2011_188_154936,pennate,3.4238522900776466e-17
PACC,IFCB5_2011_188_154936,tintinnid,3.439643557932372e-17
PACC,IFCB1_2011_255_201526,Asterionellopsis,0.0053118425940636
PACC,IFCB1_2011_255_201526,Cerataulina,0.0013196795051605
PACC,IFCB1_2011_255_201526,Ceratium,0.0001289200080978
PACC,IFCB1_2011_255_201526,Chaetoceros,0.02035086237021
PACC,IFCB1_2011_255_201526,Corethron,0.0005931648231787
PACC,IFCB1_2011_255_201526,Coscinodiscus,3.059049180049022e-17
PACC,IFCB1_2011_255_201526,Cylindrotheca,0.0015906682896028
PACC,IFCB1_2011_255_201526,DactFragCerataul,3.215603950694664e-17
PACC,IFCB1_2011_255_201526,Dactyliosolen,9.673094212282076e-18
PACC,IFCB1_2011_255_201526,Dictyocha,9.912012937221672e-18
PACC,IFCB1_2011_255_201526,Dinobryon,1.1256494078325497e-17
PACC,IFCB1_2011_255_201526,Dinophysis,1.467471347364558e-17
PACC,IFCB1_2011_255_201526,Ditylum,3.2574221050867894e-18
PACC,IFCB1_2011_255_201526,Ephemera,2.7839905531294965e-17
PACC,IFCB1_2011_255_201526,Eucampia,3.599139346677211e-18
PACC,IFCB1_2011_255_201526,Euglena,3.1815744661277746e-17
PACC,IFCB1_2011_255_201526,Gonyaulax,6.8127863312247e-05
PACC,IFCB1_2011_255_201526,Guinardia,0.0062508433993667
PACC,IFCB1_2011_255_201526,Guinardia_flaccida,7.920565007634914e-18
PACC,IFCB1_2011_255_201526,Guinardia_striata,5.339420206421785e-18
PACC,IFCB1_2011_255_201526,Gyrodinium,4.35305046436924e-17
PACC,IFCB1_2011_255_201526,Laboea,1.214892930756135e-17
PACC,IFCB1_2011_255_201526,Lauderia,6.797161279140759e-18
PACC,IFCB1_2011_255_201526,Leptocylindrus,3.155928836838768e-17
PACC,IFCB1_2011_255_201526,Licmophora,1.2612789949219281e-17
PACC,IFCB1_2011_255_201526,Myrionecta,2.4782391131221826e-18
PACC,IFCB1_2011_255_201526,Odontella,4.8829450380355495e-18
PACC,IFCB1_2011_255_201526,Paralia,2.920467329294874e-17
PACC,IFCB1_2011_255_201526,Phaeocystis,1.0138383657689986e-17
PACC,IFCB1_2011_255_201526,Pleurosigma,1.824156020666449e-17
PACC,IFCB1_2011_255_201526,Prorocentrum,1.9683323625926946e-17
PACC,IFCB1_2011_255_201526,Pseudonitzschia,0.0040486670726835
PACC,IFCB1_2011_255_201526,Pyramimonas,3.2406774550548256e-17
PACC,IFCB1_2011_255_201526,Rhizosolenia,0.0087189947333678
PACC,IFCB1_2011_255_201526,Skeletonema,0.0043591976725653
PACC,IFCB1_2011_255_201526,Stephanopyxis,9.009745925258492e-18
PACC,IFCB1_2011_255_201526,Thalassionema,0.0001280043976113
PACC,IFCB1_2011_255_201526,Thalassiosira,0.0061449320095505
PACC,IFCB1_2011_255_201526,Thalassiosira_dirty,1.6016454884945897e-17
PACC,IFCB1_2011_255_201526,bad,3.814633465500513e-18
PACC,IFCB1_2011_255_201526,ciliate_mix,0.0024996927390225
PACC,IFCB1_2011_255_201526,clusterflagellate,2.935560092548999e-17
PACC,IFCB1_2011_255_201526,detritus,0.0594105525671654
PACC,IFCB1_2011_255_201526,dino30,9.434072301208521e-17
PACC,IFCB1_2011_255_201526,kiteflagellates,9.759042025211892e-05
PACC,IFCB1_2011_255_201526,mix,0.8752086543224891
PACC,IFCB1_2011_255_201526,mix_elongated,0.0026645048808153
PACC,IFCB1_2011_255_201526,na,1.5571034598042158e-17
PACC,IFCB1_2011_255_201526,pennate,0.0011051003314835
PACC,IFCB1_2011_255_201526,tintinnid,5.174164668794595e-18
PACC,IFCB5_2011_096_093323,Asterionellopsis,0.0
PACC,IFCB5_2011_096_093323,Cerataulina,1.3884814259334995e-16
PACC,IFCB5_2011_096_093323,Ceratium,1.4901079398822254e-16
PACC,IFCB5_2011_096_093323,Chaetoceros,0.0
PACC,IFCB5_2011_096_093323,Corethron,0.0
PACC,IFCB5_2011_096_093323,Coscinodiscus,2.2301441249583717e-16
PACC,IFCB5_2011_096_093323,Cylindrotheca,0.0
PACC,IFCB5_2011_096_093323,DactFragCerataul,0.0
PACC,IFCB5_2011_096_093323,Dactyliosolen,7.750365742323896e-17
PACC,IFCB5_2011_096_093323,Dictyocha,8.604608565147436e-17
PACC,IFCB5_2011_096_093323,Dinobryon,0.0
PACC,IFCB5_2011_096_093323,Dinophysis,0.0
PACC,IFCB5_2011_096_093323,Ditylum,9.606477108989393e-17
PACC,IFCB5_2011_096_093323,Ephemera,0.0
PACC,IFCB5_2011_096_093323,Eucampia,6.851154704686864e-17
PACC,IFCB5_2011_096_093323,Euglena,3.767659474634706e-17
PACC,IFCB5_2011_096_093323,Gonyaulax,0.0
PACC,IFCB5_2011_096_093323,Guinardia,0.0
PACC,IFCB5_2011_096_093323,Guinardia_flaccida,1.667068658355272e-16
PACC,IFCB5_2011_096_093323,Guinardia_striata,0.0
PACC,IFCB5_2011_096_093323,Gyrodinium,0.0
PACC,IFCB5_2011_096_093323,Laboea,1.3826389166009278e-16
PACC,IFCB5_2011_096_093323,Lauderia,1.0486541296641283e-16
PACC,IFCB5_2011_096_093323,Leptocylindrus,1.0947475129013424e-16
PACC,IFCB5_2011_096_093323,Licmophora,0.0
PACC,IFCB5_2011_096_093323,Myrionecta,0.0
PACC,IFCB5_2011_096_093323,Odontella,0.0
PACC,IFCB5_2011_096_093323,Paralia,4.605078635515697e-17
PACC,IFCB5_2011_096_093323,Phaeocystis,0.0
PACC,IFCB5_2011_096_093323,Pleurosigma,0.0
PACC,IFCB5_2011_096_093323,Prorocentrum,9.421877393118609e-18
PACC,IFCB5_2011_096_093323,Pseudonitzschia,0.0
PACC,IFCB5_2011_096_093323,Pyramimonas,0.0
PACC,IFCB5_2011_096_093323,Rhizosolenia,0.0
PACC,IFCB5_2011_096_093323,Skeletonema,0.0
PACC,IFCB5_2011_096_093323,Stephanopyxis,2.2109215589784003e-16
PACC,IFCB5_2011_096_093323,Thalassionema,6.807985034079906e-17
PACC,IFCB5_2011_096_093323,Thalassiosira,2.1314212218030868e-16
PACC,IFCB5_2011_096_093323,Thalassiosira_dirty,5.0014286910736745e-17
PACC,IFCB5_2011_096_093323,bad,0.0
PACC,IFCB5_2011_096_093323,ciliate_mix,1.0318786523660231e-16
PACC,IFCB5_2011_096_093323,clusterflagellate,0.0
PACC,IFCB5_2011_096_093323,detritus,0.368150504193993
PACC,IFCB5_2011_096_093323,dino30,0.0
PACC,IFCB5_2011_096_093323,kiteflagellates,0.0
PACC,IFCB5_2011_096_093323,mix,0.6318494958060048
PACC,IFCB5_2011_096_093323,mix_elongated,1.7681909976721836e-16
PACC,IFCB5_2011_096_093323,na,0.0
PACC,IFCB5_2011_096_093323,pennate,1.0282237932595408e-16
PACC,IFCB5_2011_096_093323,tintinnid,8.840452367987011e-17
PACC,IFCB5_2011_187_192331,Asterionellopsis,2.5572931316579186e-18
PACC,IFCB5_2011_187_192331,Cerataulina,0.0027433692723189
PACC,IFCB5_2011_187_192331,Ceratium,6.330232980428435e-18
PACC,IFCB5_2011_187_192331,Chaetoceros,5.4236037236517625e-18
PACC,IFCB5_2011_187_192331,Corethron,2.9470823482260002e-18
PACC,IFCB5_2011_187_192331,Coscinodiscus,1.4729272746689825e-18
PACC,IFCB5_2011_187_192331,Cylindrotheca,0.0025993150268936
PACC,IFCB5_2011_187_192331,DactFragCerataul,1.6096051405323667e-16
PACC,IFCB5_2011_187_192331,Dactyliosolen,0.0059623332044048
PACC,IFCB5_2011_187_192331,Dictyocha,8.856959337515417e-18
PACC,IFCB5_2011_187_192331,Dinobryon,9.415937389554628e-17
PACC,IFCB5_2011_187_192331,Dinophysis,4.4703819122205474e-18
PACC,IFCB5_2011_187_192331,Ditylum,0.0
PACC,IFCB5_2011_187_192331,Ephemera,0.0
PACC,IFCB5_2011_187_192331,Eucampia,0.0
PACC,IFCB5_2011_187_192331,Euglena,2.4579566950667847e-17
PACC,IFCB5_2011_187_192331,Gonyaulax,5.3757881643279056e-18
PACC,IFCB5_2011_187_192331,Guinardia,5.7278326286311015e-05
PACC,IFCB5_2011_187_192331,Guinardia_flaccida,0.0
PACC,IFCB5_2011_187_192331,Guinardia_striata,0.0
PACC,IFCB5_2011_187_192331,Gyrodinium,9.920833540280105e-19
PACC,IFCB5_2011_187_192331,Laboea,5.678265014262546e-17
PACC,IFCB5_2011_187_192331,Lauderia,4.8486682027293807e-17
PACC,IFCB5_2011_187_192331,Leptocylindrus,0.0076974207761966
PACC,IFCB5_2011_187_192331,Licmophora,1.205391133870193e-17
PACC,IFCB5_2011_187_192331,Myrionecta,0.0
PACC,IFCB5_2011_187_192331,Odontella,1.029679627642958e-17
PACC,IFCB5_2011_187_192331,Paralia,8.268129856864448e-18
PACC,IFCB5_2011_187_192331,Phaeocystis,0.0
PACC,IFCB5_2011_187_192331,Pleurosigma,7.093514953413839e-17
PACC,IFCB5_2011_187_192331,Prorocentrum,1.3327530936457343e-17
PACC,IFCB5_2011_187_192331,Pseudonitzschia,8.247609858646764e-17
PACC,IFCB5_2011_187_192331,Pyramimonas,0.0
PACC,IFCB5_2011_187_192331,Rhizosolenia,1.377312164097952e-16
PACC,IFCB5_2011_187_192331,Skeletonema,0.0
PACC,IFCB5_2011_187_192331,Stephanopyxis,1.374179472907705e-17
PACC,IFCB5_2011_187_192331,Thalassionema,7.744476492674333e-17
PACC,IFCB5_2011_187_192331,Thalassiosira,0.0
PACC,IFCB5_2011_187_192331,Thalassiosira_dirty,0.0
PACC,IFCB5_2011_187_192331,bad,3.6432651904578275e-18
PACC,IFCB5_2011_187_192331,ciliate_mix,0.000738315364074
PACC,IFCB5_2011_187_192331,clusterflagellate,6.969292235965075e-18
PACC,IFCB5_2011_187_192331,detritus,0.4219443068284608
PACC,IFCB5_2011_187_192331,dino30,5.762655722972765e-18
PACC,IFCB5_2011_187_192331,kiteflagellates,0.0
PACC,IFCB5_2011_187_192331,mix,0.5558495305609463
PACC,IFCB5_2011_187_192331,mix_elongated,0.0024081306404175
PACC,IFCB5_2011_187_192331,na,2.7672573388275225e-17
PACC,IFCB5_2011_187_192331,pennate,5.03695133707879e-17
PACC,IFCB5_2011_187_192331,tintinnid,8.470451782289397e-17
PACC,IFCB1_2013_302_172158,Asterionellopsis,1.9907617322522496e-17
PACC,IFCB1_2013_302_172158,Cerataulina,0.0028766839322076
PACC,IFCB1_2013_302_172158,Ceratium,4.985913137323615e-17
PACC,IFCB1_2013_302_172158,Chaetoceros,0.0133730120595183
